,tech,tech,tech,tech,finance,finance,finance,finance,pharma,pharma,pharma,pharma,food,food,food,food,education,education,education,education,energy,energy,energy,energy
,MSFT,GOOGL,META,NVDA,JPM,BAC,MA,V,JNJ,PFE,MRK,AZN,YUM,MCD,SBUX,DPZ,UDMY,DUOL,COUR,CHGG,XOM,CVX,SHEL,NEE
Date,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-21,44.11000061035156,33.3489990234375,95.55000305175781,0.5882499814033508,61.45000076293945,15.699999809265137,93.05000305175781,70.77999877929688,93.12999725341797,30.75901222229004,48.64503860473633,33.540000915527344,57.821712493896484,97.9000015258789,57.540000915527344,111.02999877929688,,,,7.940000057220459,73.38999938964844,78.08999633789062,49.41999816894531,24.512500762939453
2015-09-22,43.900001525878906,32.65999984741211,92.95999908447266,0.5722500085830688,60.90999984741211,15.569999694824219,92.06999969482422,70.25,93.23999786376953,30.607210159301758,48.41603088378906,32.209999084472656,57.00934600830078,97.19999694824219,57.119998931884766,110.87000274658203,,,,7.900000095367432,72.73999786376953,77.25,47.779998779296875,24.262500762939453
2015-09-23,43.869998931884766,32.66450119018555,93.97000122070312,0.574999988079071,60.63999938964844,15.720000267028809,92.13999938964844,70.94999694824219,92.98999786376953,30.948766708374023,48.6927490234375,32.29999923706055,56.73616027832031,97.37999725341797,57.790000915527344,110.97000122070312,,,,7.889999866485596,72.30000305175781,76.12000274658203,47.34000015258789,24.2450008392334
2015-09-24,43.90999984741211,32.74549865722656,94.41000366210938,0.5860000252723694,60.220001220703125,15.550000190734863,91.12000274658203,70.23999786376953,92.4800033569336,31.024667739868164,48.27289962768555,32.45000076293945,56.30481719970703,97.29000091552734,58.369998931884766,110.29000091552734,,,,7.75,72.7300033569336,76.88999938964844,46.97999954223633,24.3799991607666
2015-09-25,43.939998626708984,32.00749969482422,92.7699966430664,0.5902500152587891,61.470001220703125,15.890000343322754,91.30000305175781,70.69000244140625,91.0,30.256166458129883,47.328243255615234,32.36000061035156,56.50611114501953,97.58999633789062,57.9900016784668,112.94999694824219,,,,7.429999828338623,73.2300033569336,77.69999694824219,47.29999923706055,24.65250015258789
2015-09-28,43.290000915527344,31.212499618530273,89.20999908447266,0.5824999809265137,59.97999954223633,15.470000267028809,88.3499984741211,67.19999694824219,91.37000274658203,29.24098777770996,46.20228958129883,31.40999984741211,54.6369514465332,95.95999908447266,55.77000045776367,108.54000091552734,,,,7.139999866485596,72.5999984741211,75.7699966430664,45.869998931884766,24.387500762939453
2015-09-29,43.439998626708984,31.13050079345703,86.66999816894531,0.5927500128746033,59.84000015258789,15.350000381469727,88.76000213623047,68.52999877929688,93.04000091552734,29.430740356445312,46.421756744384766,31.280000686645508,54.744789123535156,97.4800033569336,55.720001220703125,105.87000274658203,,,,7.070000171661377,72.97000122070312,76.25,46.54999923706055,24.197500228881836
2015-09-30,44.2599983215332,31.918500900268555,89.9000015258789,0.6162499785423279,60.970001220703125,15.579999923706055,90.12000274658203,69.66000366210938,93.3499984741211,29.800758361816406,47.127864837646484,31.81999969482422,57.47663497924805,98.52999877929688,56.84000015258789,107.91000366210938,,,,7.210000038146973,74.3499984741211,78.87999725341797,47.38999938964844,24.387500762939453
2015-10-01,44.61000061035156,32.099998474121094,90.94999694824219,0.6042500138282776,61.41999816894531,15.550000190734863,90.7300033569336,69.98999786376953,93.16999816894531,30.208728790283203,47.10877990722656,31.790000915527344,57.419124603271484,98.77999877929688,57.47999954223633,105.33000183105469,,,,7.130000114440918,74.05999755859375,78.33999633789062,48.18000030517578,24.137500762939453
2015-10-02,45.56999969482422,32.8494987487793,92.06999969482422,0.6200000047683716,60.810001373291016,15.380000114440918,92.06999969482422,70.66999816894531,93.93000030517578,31.38519859313965,47.843509674072266,32.11000061035156,58.6628303527832,99.79000091552734,58.08000183105469,106.87999725341797,,,,7.300000190734863,75.87999725341797,81.55000305175781,49.83000183105469,24.635000228881836
2015-10-05,46.630001068115234,33.58399963378906,94.01000213623047,0.6355000138282776,62.02000045776367,15.6899995803833,94.33000183105469,72.2300033569336,94.76000213623047,31.764705657958984,48.88358688354492,32.380001068115234,59.70524978637695,101.16999816894531,59.040000915527344,108.3499984741211,,,,7.46999979019165,76.80999755859375,84.02999877929688,51.650001525878906,25.18000030517578
2015-10-06,46.75,33.582000732421875,92.80000305175781,0.643750011920929,62.04999923706055,15.6899995803833,93.91999816894531,72.08000183105469,93.41999816894531,31.110057830810547,47.51908493041992,32.08000183105469,59.97124481201172,101.9000015258789,58.689998626708984,107.26000213623047,,,,7.369999885559082,77.88999938964844,86.98999786376953,53.470001220703125,24.962499618530273
2015-10-07,46.79999923706055,33.5,92.4000015258789,0.6504999995231628,62.130001068115234,15.75,95.18000030517578,73.22000122070312,94.9800033569336,31.584440231323242,48.61641311645508,31.920000076293945,48.67721176147461,101.7699966430664,58.779998779296875,108.02999877929688,,,,7.309999942779541,79.19999694824219,88.12000274658203,54.970001220703125,24.982500076293945
2015-10-08,47.45000076293945,33.349998474121094,92.47000122070312,0.6542500257492065,62.130001068115234,15.75,95.87000274658203,73.9000015258789,95.08000183105469,31.39468765258789,48.683204650878906,32.38999938964844,48.49748229980469,102.94999694824219,59.459999084472656,102.63999938964844,,,,7.199999809265137,80.02999877929688,89.91000366210938,55.880001068115234,25.212499618530273
2015-10-09,47.11000061035156,33.5620002746582,93.23999786376953,0.6517500281333923,61.93000030517578,15.579999923706055,95.81999969482422,73.9800033569336,95.37000274658203,31.537002563476562,48.61641311645508,32.22999954223633,50.50323486328125,102.76000213623047,60.06999969482422,105.37999725341797,,,,7.260000228881836,79.26000213623047,89.56999969482422,55.27000045776367,25.262500762939453
2015-10-12,47.0,33.82149887084961,94.26000213623047,0.6587499976158142,61.720001220703125,15.520000457763672,96.63999938964844,74.98999786376953,95.98999786376953,31.51802635192871,48.38740539550781,32.130001068115234,50.927391052246094,103.23999786376953,60.540000915527344,106.08000183105469,,,,7.199999809265137,79.30000305175781,88.73999786376953,55.06999969482422,25.362499237060547
2015-10-13,46.88999938964844,34.15850067138672,94.12000274658203,0.6600000262260437,61.54999923706055,15.520000457763672,95.93000030517578,75.0,95.44999694824219,31.29032325744629,47.20419692993164,31.299999237060547,50.30913162231445,103.37999725341797,60.15999984741211,106.16999816894531,,,,7.079999923706055,79.16000366210938,88.37999725341797,54.130001068115234,25.309999465942383
2015-10-14,46.68000030517578,34.02050018310547,94.06999969482422,0.6840000152587891,59.9900016784668,15.640000343322754,95.02999877929688,74.19999694824219,94.52999877929688,31.347248077392578,47.270992279052734,31.510000228881836,49.30266189575195,102.81999969482422,58.81999969482422,104.37000274658203,,,,6.989999771118164,80.16000366210938,89.76000213623047,55.29999923706055,25.232500076293945
2015-10-15,47.0099983215332,34.6510009765625,95.95999908447266,0.6857500076293945,61.88999938964844,16.190000534057617,97.16000366210938,75.33999633789062,97.1500015258789,32.33396530151367,48.39694595336914,32.2400016784668,49.7987060546875,103.66000366210938,59.689998626708984,105.86000061035156,,,,7.210000038146973,81.4800033569336,90.72000122070312,55.93000030517578,25.799999237060547
2015-10-16,47.5099983215332,34.76599884033203,97.54000091552734,0.6965000033378601,62.43000030517578,16.1200008392334,97.63999938964844,76.0,98.23999786376953,32.64706039428711,49.122135162353516,32.349998474121094,51.876346588134766,104.81999969482422,59.93000030517578,106.22000122070312,,,,7.340000152587891,82.4800033569336,91.29000091552734,56.349998474121094,25.915000915527344
2015-10-19,47.619998931884766,34.997501373291016,98.47000122070312,0.6952499747276306,62.220001220703125,16.139999389648438,97.73999786376953,76.98999786376953,97.94000244140625,32.73244857788086,49.04580307006836,32.20000076293945,51.55284118652344,104.48999786376953,60.970001220703125,107.25,,,,7.440000057220459,80.98999786376953,90.02999877929688,54.81999969482422,25.9424991607666
2015-10-20,47.77000045776367,34.0,97.0,0.6942499876022339,62.52000045776367,16.200000762939453,97.66999816894531,76.27999877929688,97.58999633789062,32.25806427001953,48.082061767578125,30.93000030517578,52.50179672241211,103.83999633789062,60.880001068115234,106.19000244140625,,,,7.400000095367432,80.83000183105469,89.98999786376953,54.880001068115234,25.985000610351562
2015-10-21,47.20000076293945,33.59000015258789,97.11000061035156,0.6852499842643738,62.060001373291016,15.899999618530273,96.5999984741211,75.45999908447266,97.62999725341797,31.745731353759766,48.27289962768555,30.469999313354492,52.882816314697266,102.54000091552734,60.529998779296875,103.45999908447266,,,,7.010000228881836,80.20999908447266,89.33000183105469,55.08000183105469,26.049999237060547
2015-10-22,48.029998779296875,34.05699920654297,99.66999816894531,0.7099999785423279,63.189998626708984,16.15999984741211,98.0199966430664,76.41999816894531,99.52999877929688,31.622390747070312,49.627864837646484,31.06999969482422,52.250179290771484,110.87000274658203,61.4900016784668,103.95999908447266,,,,7.170000076293945,82.88999938964844,91.62000274658203,55.38999938964844,26.427499771118164
2015-10-23,52.869998931884766,35.96649932861328,102.19000244140625,0.7147499918937683,63.869998931884766,16.520000457763672,99.79000091552734,77.06999969482422,100.30999755859375,32.305503845214844,50.45801544189453,31.360000610351562,52.40114974975586,112.58999633789062,62.61000061035156,104.0999984741211,,,,7.239999771118164,82.9800033569336,91.23999786376953,54.400001525878906,26.139999389648438
2015-10-26,54.25,36.555999755859375,103.7699966430664,0.7114999890327454,63.900001525878906,16.510000228881836,99.62999725341797,78.18000030517578,99.94000244140625,32.40986633300781,50.48664093017578,31.459999084472656,53.32854080200195,112.18000030517578,63.43000030517578,105.80999755859375,,,,7.110000133514404,81.22000122070312,88.7699966430664,53.380001068115234,25.962499618530273
2015-10-27,53.689998626708984,36.64099884033203,103.69999694824219,0.7110000252723694,63.63999938964844,16.399999618530273,98.43000030517578,77.5199966430664,100.19000244140625,33.19734191894531,51.020992279052734,31.360000610351562,52.60244369506836,111.63999938964844,62.709999084472656,104.95999908447266,,,,6.909999847412109,81.08999633789062,87.69999694824219,52.470001220703125,26.024999618530273
2015-10-28,53.97999954223633,36.84600067138672,104.19999694824219,0.7167500257492065,65.5,17.280000686645508,100.08999633789062,78.87000274658203,100.4800033569336,33.6337776184082,52.57633590698242,32.119998931884766,52.45866394042969,112.94000244140625,63.5099983215332,109.70999908447266,,,,7.159999847412109,82.27999877929688,89.79000091552734,53.02000045776367,25.737499237060547
2015-10-29,53.36000061035156,37.24250030517578,104.87999725341797,0.6919999718666077,65.20999908447266,17.09000015258789,100.58999633789062,78.51000213623047,101.37000274658203,32.98861312866211,52.356868743896484,32.2400016784668,52.12796401977539,112.62000274658203,62.5,109.4000015258789,,,,7.0,82.2300033569336,89.88999938964844,52.560001373291016,25.44499969482422
2015-10-30,52.63999938964844,36.86949920654297,101.97000122070312,0.7092499732971191,64.25,16.780000686645508,98.98999786376953,77.58000183105469,101.02999877929688,32.08728790283203,52.156490325927734,31.889999389648438,50.97771453857422,112.25,62.56999969482422,106.66999816894531,,,,6.900000095367432,82.73999786376953,90.87999725341797,52.459999084472656,25.665000915527344
2015-11-02,53.2400016784668,37.387001037597656,103.30999755859375,0.7174999713897705,65.54000091552734,17.059999465942383,99.37999725341797,75.22000122070312,102.16999816894531,33.263755798339844,52.58587646484375,32.290000915527344,51.63911056518555,112.11000061035156,62.2400016784668,108.75,,,,7.039999961853027,85.27999877929688,94.95999908447266,53.68000030517578,25.5575008392334
2015-11-03,54.150001525878906,37.441001892089844,102.58000183105469,0.7124999761581421,65.77999877929688,17.18000030517578,100.12000274658203,77.9000015258789,101.95999908447266,33.178367614746094,52.58587646484375,32.310001373291016,51.91229248046875,112.08000183105469,62.79999923706055,107.16999816894531,,,,7.829999923706055,86.8499984741211,98.13999938964844,54.77000045776367,25.577499389648438
2015-11-04,54.400001525878906,37.765499114990234,103.94000244140625,0.7007499933242798,65.8499984741211,17.010000228881836,100.5199966430664,78.3499984741211,101.94000244140625,32.390892028808594,52.98664093017578,32.130001068115234,51.430625915527344,112.4000015258789,61.959999084472656,105.05000305175781,,,,7.690000057220459,85.9800033569336,96.7699966430664,54.41999816894531,25.80500030517578
2015-11-05,54.380001068115234,38.03350067138672,108.76000213623047,0.6927499771118164,66.44000244140625,17.309999465942383,100.69000244140625,79.26000213623047,102.33000183105469,32.4003791809082,52.52862548828125,32.52000045776367,51.16463088989258,112.8499984741211,62.279998779296875,104.11000061035156,,,,7.519999980926514,84.80999755859375,94.55000305175781,52.720001220703125,25.524999618530273
2015-11-06,54.91999816894531,38.08000183105469,107.0999984741211,0.7887499928474426,68.45999908447266,17.950000762939453,101.5,78.75,101.91999816894531,32.191650390625,52.10877990722656,32.09000015258789,51.2149543762207,113.30999755859375,61.970001220703125,104.44000244140625,,,,7.71999979019165,84.47000122070312,94.02999877929688,52.130001068115234,24.709999084472656
2015-11-09,54.15999984741211,37.73849868774414,106.48999786376953,0.7852500081062317,67.38999938964844,17.68000030517578,100.47000122070312,78.04000091552734,100.83999633789062,31.925996780395508,51.7557258605957,31.56999969482422,49.6046028137207,112.93000030517578,61.34000015258789,103.04000091552734,,,,7.619999885559082,81.94999694824219,92.31999969482422,51.91999816894531,24.727500915527344
2015-11-10,53.5099983215332,37.91299819946289,107.91000366210938,0.7702500224113464,67.68000030517578,17.850000381469727,100.6500015258789,79.4800033569336,101.44999694824219,32.05882263183594,51.9370231628418,31.719999313354492,49.432064056396484,113.22000122070312,62.18000030517578,104.2300033569336,,,,7.440000057220459,82.3499984741211,93.2300033569336,50.540000915527344,24.75
2015-11-11,53.650001525878906,38.26250076293945,109.01000213623047,0.7627500295639038,67.3499984741211,17.75,100.87999725341797,79.18000030517578,101.86000061035156,32.01138687133789,51.25954055786133,31.84000015258789,49.20201110839844,113.8499984741211,61.869998931884766,105.20999908447266,,,,7.269999980926514,81.62000274658203,92.19000244140625,49.630001068115234,24.93000030517578
2015-11-12,53.31999969482422,37.826499938964844,108.0199966430664,0.7599999904632568,66.0,17.3700008392334,98.27999877929688,78.30999755859375,100.2699966430664,31.679317474365234,50.60114669799805,30.850000381469727,48.253055572509766,112.11000061035156,61.06999969482422,102.88999938964844,,,,7.03000020980835,79.41000366210938,89.86000061035156,48.63999938964844,25.1825008392334
2015-11-13,52.84000015258789,37.003501892089844,103.94999694824219,0.7450000047683716,65.55999755859375,17.200000762939453,96.86000061035156,78.11000061035156,99.87999725341797,31.565465927124023,50.60114669799805,31.290000915527344,49.94248580932617,109.97000122070312,59.7400016784668,101.62000274658203,,,,6.75,78.0999984741211,88.68000030517578,48.34000015258789,25.107500076293945
2015-11-16,53.77000045776367,37.520999908447266,104.04000091552734,0.7599999904632568,66.51000213623047,17.43000030517578,98.30000305175781,78.9000015258789,101.22000122070312,31.461101531982422,51.24045944213867,32.779998779296875,49.475196838378906,111.05999755859375,60.68000030517578,103.48999786376953,,,,6.78000020980835,80.9000015258789,91.44999694824219,49.59000015258789,25.530000686645508
2015-11-17,52.970001220703125,37.29899978637695,105.12999725341797,0.7599999904632568,66.12999725341797,17.420000076293945,98.06999969482422,78.83000183105469,101.5,31.185958862304688,51.25,33.45000076293945,50.280372619628906,110.94000244140625,60.54999923706055,102.23999786376953,,,,6.909999847412109,79.95999908447266,91.02999877929688,49.27000045776367,25.1875
2015-11-18,53.849998474121094,38.0004997253418,107.7699966430664,0.7757499814033508,67.44999694824219,17.84000015258789,99.16000366210938,80.45999908447266,102.66999816894531,31.603416442871094,51.74618148803711,33.689998626708984,51.128684997558594,112.52999877929688,61.79999923706055,104.06999969482422,,,,6.869999885559082,80.73999786376953,92.20999908447266,50.560001373291016,24.924999237060547
2015-11-19,53.939998626708984,37.99700164794922,106.26000213623047,0.777999997138977,67.66000366210938,17.690000534057617,98.93000030517578,80.1500015258789,102.48999786376953,30.63567352294922,51.79389190673828,34.0099983215332,51.531272888183594,113.30000305175781,61.459999084472656,104.5199966430664,,,,7.090000152587891,80.30000305175781,90.83000183105469,51.04999923706055,25.247499465942383
2015-11-20,54.189998626708984,38.849998474121094,107.31999969482422,0.7847499847412109,67.54000091552734,17.649999618530273,99.5,80.19000244140625,102.4800033569336,30.531309127807617,51.622135162353516,34.08000183105469,52.30769348144531,113.91000366210938,61.9900016784668,105.0199966430664,,,,7.150000095367432,79.79000091552734,89.01000213623047,49.68000030517578,25.2549991607666
2015-11-23,54.189998626708984,38.834999084472656,106.94999694824219,0.7730000019073486,66.87999725341797,17.469999313354492,99.37000274658203,80.11000061035156,102.7699966430664,29.724857330322266,51.536258697509766,33.959999084472656,52.25736999511719,114.47000122070312,62.63999938964844,107.70999908447266,,,,7.239999771118164,80.27999877929688,90.01000213623047,49.22999954223633,25.122499465942383
2015-11-24,54.25,38.48149871826172,105.73999786376953,0.7792500257492065,66.77999877929688,17.469999313354492,98.5,79.79000091552734,102.04000091552734,30.332067489624023,51.03053283691406,33.939998626708984,52.034507751464844,114.27999877929688,61.959999084472656,107.44000244140625,,,,7.230000019073486,81.87999725341797,91.3499984741211,50.11000061035156,24.852500915527344
2015-11-25,53.689998626708984,38.4630012512207,105.41000366210938,0.778249979019165,66.86000061035156,17.440000534057617,98.16000366210938,79.55999755859375,101.95999908447266,31.185958862304688,51.25954055786133,34.11000061035156,52.18547821044922,114.4000015258789,62.189998626708984,109.1500015258789,,,,7.300000190734863,81.25,90.87000274658203,49.93000030517578,24.719999313354492
2015-11-27,53.93000030517578,38.5984992980957,105.44999694824219,0.7847499847412109,67.16999816894531,17.479999542236328,98.66999816894531,79.83999633789062,102.37000274658203,31.110057830810547,51.488548278808594,34.04999923706055,52.451473236083984,114.2300033569336,62.18000030517578,108.6500015258789,,,,7.28000020980835,81.2300033569336,90.37000274658203,50.06999969482422,24.842500686645508
2015-11-30,54.349998474121094,38.14250183105469,104.23999786376953,0.7929999828338623,66.68000030517578,17.43000030517578,97.91999816894531,79.01000213623047,101.23999786376953,31.091081619262695,50.582061767578125,34.04999923706055,52.12796401977539,114.16000366210938,61.38999938964844,107.47000122070312,,,,7.260000228881836,81.66000366210938,91.31999969482422,49.7599983215332,24.96500015258789
2015-12-01,55.220001220703125,39.18949890136719,107.12000274658203,0.8187500238418579,67.61000061035156,17.809999465942383,97.93000030517578,79.91000366210938,102.36000061035156,31.897533416748047,52.07061004638672,34.77000045776367,53.544212341308594,114.44999694824219,61.369998931884766,108.86000061035156,,,,7.320000171661377,81.88999938964844,92.4800033569336,50.099998474121094,25.142499923706055
2015-12-02,55.209999084472656,38.89250183105469,106.06999969482422,0.8125,66.66000366210938,17.6200008392334,97.0999984741211,79.04000091552734,102.05000305175781,31.214420318603516,51.35496139526367,34.31999969482422,53.88209915161133,113.72000122070312,61.220001220703125,108.80000305175781,,,,7.21999979019165,79.55000305175781,90.25,49.599998474121094,24.497499465942383
2015-12-03,54.20000076293945,38.40999984741211,104.37999725341797,0.8107500076293945,65.80000305175781,17.299999237060547,95.95999908447266,78.29000091552734,100.79000091552734,30.73055076599121,50.181297302246094,33.56999969482422,52.57368850708008,113.38999938964844,59.54999923706055,107.44000244140625,,,,6.929999828338623,78.41000366210938,88.8499984741211,49.15999984741211,24.104999542236328
2015-12-04,55.90999984741211,38.96049880981445,106.18000030517578,0.84375,67.88999938964844,17.799999237060547,98.69999694824219,80.4000015258789,102.94999694824219,31.119544982910156,51.183204650878906,33.91999816894531,54.73759841918945,116.19999694824219,61.75,109.83000183105469,,,,7.079999923706055,78.86000061035156,89.70999908447266,48.43000030517578,24.53499984741211
2015-12-07,55.810001373291016,38.64950180053711,105.61000061035156,0.827750027179718,67.0,17.540000915527344,97.81999969482422,79.55000305175781,103.31999969482422,30.986717224121094,51.22137451171875,33.9900016784668,54.931705474853516,116.41999816894531,61.88999938964844,110.38999938964844,,,,7.210000038146973,76.80000305175781,87.27999877929688,46.29999923706055,24.642499923706055
2015-12-08,55.790000915527344,38.75699996948242,106.48999786376953,0.8389999866485596,65.95999908447266,17.190000534057617,98.18000030517578,79.06999969482422,102.41999816894531,30.863378524780273,51.020992279052734,33.54999923706055,54.342201232910156,116.52999877929688,62.15999984741211,109.94000244140625,,,,7.190000057220459,74.62999725341797,86.44000244140625,45.790000915527344,24.834999084472656
2015-12-09,54.97999954223633,38.127498626708984,104.5999984741211,0.8177499771118164,65.45999908447266,17.100000381469727,97.81999969482422,77.87999725341797,102.1500015258789,30.63567352294922,50.40076446533203,33.459999084472656,53.055355072021484,116.58000183105469,61.18000030517578,109.0999984741211,,,,7.0,75.62999725341797,87.5999984741211,46.84000015258789,24.690000534057617
2015-12-10,55.27000045776367,38.00199890136719,105.41999816894531,0.8245000243186951,65.61000061035156,17.200000762939453,97.61000061035156,78.12000274658203,102.63999938964844,30.70208740234375,51.23091506958008,33.470001220703125,52.6168212890625,117.19999694824219,61.869998931884766,109.33999633789062,,,,7.059999942779541,75.69000244140625,89.30000305175781,46.189998626708984,24.399999618530273
2015-12-11,54.060001373291016,37.520999908447266,102.12000274658203,0.812250018119812,64.06999969482422,16.729999542236328,94.83000183105469,76.11000061035156,101.68000030517578,30.417457580566406,49.761451721191406,33.25,51.258087158203125,116.08000183105469,59.81999969482422,108.63999938964844,,,,6.909999847412109,74.33999633789062,86.44000244140625,44.540000915527344,24.352500915527344
2015-12-14,55.13999938964844,38.12699890136719,104.66000366210938,0.8142499923706055,64.2699966430664,16.799999237060547,96.30000305175781,76.87000274658203,102.1500015258789,30.531309127807617,49.80915832519531,33.0,51.50970458984375,116.26000213623047,59.91999816894531,109.37999725341797,,,,6.940000057220459,76.02999877929688,89.33000183105469,43.95000076293945,24.4950008392334
2015-12-15,55.20000076293945,38.00450134277344,104.55000305175781,0.8242499828338623,66.0999984741211,17.420000076293945,98.43000030517578,78.62000274658203,104.12999725341797,30.607210159301758,50.47710037231445,33.2599983215332,52.19985580444336,116.93000030517578,59.97999954223633,109.93000030517578,,,,7.139999866485596,79.43000030517578,92.76000213623047,44.68000030517578,24.68000030517578
2015-12-16,56.130001068115234,38.829498291015625,106.79000091552734,0.8292499780654907,67.52999877929688,17.75,100.04000091552734,79.86000061035156,105.25,30.910816192626953,51.54580307006836,33.790000915527344,52.868438720703125,117.83999633789062,60.349998474121094,109.22000122070312,,,,7.369999885559082,79.1500015258789,93.44000244140625,44.650001525878906,25.912500381469727
2015-12-17,55.70000076293945,38.49150085449219,106.22000122070312,0.8167499899864197,66.27999877929688,17.299999237060547,99.33000183105469,78.69000244140625,103.63999938964844,30.67362403869629,50.24809265136719,33.36000061035156,51.90510559082031,117.5,59.52000045776367,109.37000274658203,,,,7.21999979019165,77.95999908447266,90.54000091552734,43.5099983215332,25.852500915527344
2015-12-18,54.130001068115234,37.842498779296875,104.04000091552734,0.8034999966621399,64.4000015258789,16.760000228881836,96.29000091552734,76.31999969482422,101.94999694824219,30.351043701171875,49.274810791015625,32.79999923706055,51.646297454833984,116.66000366210938,58.619998931884766,108.83999633789062,,,,7.070000171661377,77.27999877929688,89.80999755859375,43.709999084472656,25.52750015258789
2015-12-21,54.83000183105469,38.040000915527344,104.7699966430664,0.8224999904632568,65.54000091552734,16.969999313354492,97.04000091552734,77.16999816894531,101.58000183105469,30.796964645385742,49.4942741394043,32.939998626708984,52.767791748046875,117.69000244140625,59.540000915527344,109.7300033569336,,,,6.96999979019165,77.26000213623047,89.23999786376953,43.5099983215332,25.575000762939453
2015-12-22,55.349998474121094,38.35649871826172,105.51000213623047,0.8232499957084656,65.68000030517578,17.079999923706055,97.54000091552734,77.37999725341797,102.70999908447266,30.85388946533203,49.713741302490234,33.22999954223633,52.480228424072266,117.72000122070312,59.9900016784668,109.41000366210938,,,,6.960000038146973,77.6500015258789,90.2699966430664,44.43000030517578,25.727500915527344
2015-12-23,55.81999969482422,38.425498962402344,104.62999725341797,0.8264999985694885,66.7300033569336,17.34000015258789,98.7300033569336,78.55999755859375,103.48999786376953,30.891841888427734,50.553436279296875,33.959999084472656,53.285404205322266,118.80000305175781,60.34000015258789,109.4800033569336,,,,7.150000095367432,80.19000244140625,93.80999755859375,47.02000045776367,25.9950008392334
2015-12-24,55.66999816894531,38.29199981689453,105.0199966430664,0.8292499780654907,66.5999984741211,17.270000457763672,98.58999633789062,78.26000213623047,103.72000122070312,30.948766708374023,50.42938995361328,34.130001068115234,53.19913864135742,118.56999969482422,60.31999969482422,109.54000091552734,,,,7.03000020980835,79.33000183105469,92.05000305175781,46.2599983215332,25.982500076293945
2015-12-28,55.95000076293945,39.11199951171875,105.93000030517578,0.828499972820282,66.37999725341797,17.1299991607666,98.52999877929688,78.52999877929688,103.22000122070312,30.75901222229004,50.41984558105469,34.09000015258789,53.084110260009766,118.75,60.189998626708984,110.12999725341797,,,,6.96999979019165,78.73999786376953,90.36000061035156,45.83000183105469,25.997499465942383
2015-12-29,56.54999923706055,39.698001861572266,107.26000213623047,0.8420000076293945,67.06999969482422,17.280000686645508,99.72000122070312,79.20999908447266,104.02999877929688,31.148008346557617,50.89694595336914,34.459999084472656,53.371673583984375,120.06999969482422,61.130001068115234,112.0,,,,7.079999923706055,79.16000366210938,91.25,46.4900016784668,26.162500381469727
2015-12-30,56.310001373291016,39.51499938964844,106.22000122070312,0.8347499966621399,66.58999633789062,17.049999237060547,98.87000274658203,78.3499984741211,103.77999877929688,31.072105407714844,50.81106948852539,34.4900016784668,53.06254577636719,119.43000030517578,60.81999969482422,111.51000213623047,,,,6.960000038146973,78.11000061035156,90.08999633789062,45.9900016784668,26.227500915527344
2015-12-31,55.47999954223633,38.9005012512207,104.66000366210938,0.8240000009536743,66.02999877929688,16.829999923706055,97.36000061035156,77.55000305175781,102.72000122070312,30.62618637084961,50.40076446533203,33.95000076293945,52.51617431640625,118.13999938964844,60.029998779296875,111.25,,,,6.730000019073486,77.94999694824219,89.95999908447266,45.790000915527344,25.97249984741211
2016-01-04,54.79999923706055,37.97200012207031,102.22000122070312,0.809249997138977,63.619998931884766,16.43000030517578,94.80999755859375,75.69999694824219,100.4800033569336,30.313093185424805,50.07633590698242,33.400001525878906,51.91229248046875,117.58000183105469,58.2599983215332,109.2300033569336,,,,6.239999771118164,77.45999908447266,88.8499984741211,45.83000183105469,25.892499923706055
2016-01-05,55.04999923706055,38.076499938964844,102.7300033569336,0.8222500085830688,63.72999954223633,16.43000030517578,94.98999786376953,76.2699966430664,100.9000015258789,30.531309127807617,50.71564865112305,33.900001525878906,51.78289031982422,119.19999694824219,58.650001525878906,109.93000030517578,,,,6.559999942779541,78.12000274658203,89.61000061035156,45.61000061035156,26.145000457763672
2016-01-06,54.04999923706055,37.96649932861328,102.97000122070312,0.7882500290870667,62.810001373291016,16.079999923706055,93.3499984741211,75.2699966430664,100.38999938964844,29.99051284790039,50.01908493041992,33.34000015258789,51.4162483215332,118.4000015258789,58.130001068115234,109.7699966430664,,,,6.360000133514404,77.47000122070312,86.06999969482422,44.02000045776367,26.059999465942383
2016-01-07,52.16999816894531,37.04999923706055,97.91999816894531,0.7570000290870667,60.27000045776367,15.5,91.63999938964844,73.79000091552734,99.22000122070312,29.791271209716797,49.58015441894531,32.13999938964844,49.662113189697266,115.66000366210938,56.689998626708984,106.75,,,,6.150000095367432,76.2300033569336,83.0199966430664,42.119998931884766,26.174999237060547
2016-01-08,52.33000183105469,36.545501708984375,97.33000183105469,0.7407500147819519,58.91999816894531,15.199999809265137,89.88999938964844,72.87999725341797,98.16000366210938,29.41176414489746,48.74045944213867,31.770000457763672,48.9863395690918,115.4800033569336,56.630001068115234,108.97000122070312,,,,6.239999771118164,74.69000244140625,82.12999725341797,40.380001068115234,26.292499542236328
2016-01-11,52.29999923706055,36.653499603271484,97.51000213623047,0.7419999837875366,58.83000183105469,15.3100004196167,90.58000183105469,73.91999816894531,97.56999969482422,29.478178024291992,48.902671813964844,31.540000915527344,48.90007019042969,116.69000244140625,57.81999969482422,106.22000122070312,,,,6.320000171661377,73.69000244140625,80.7699966430664,40.040000915527344,26.395000457763672
